session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user
S0005263,U000134,2025-11-23T15:26:23,web,paid_social,C040,B,1
S0005264,U000933,2025-11-05T17:57:51,mobile,referral,C014,,0
S0005265,U001794,2025-11-19T07:38:25,web,search,C027,A,1
S0005266,U001741,2026-01-08T08:32:55,web,organic,C027,B,1
S0005267,U001869,2025-11-15T22:41:47,web,organic,C037,A,0
S0005268,U001335,2025-11-11T14:05:27,mobile,organic,C029,,1
S0005269,,2025-11-02T10:45:48,web,email,C011,,0
S0005270,,2025-10-26T09:45:37,web,search,C036,,0
S0005271,U001775,2026-01-17T08:13:53,mobile,organic,C033,,0
S0005272,U001122,2025-12-08T18:00:50,web,email,C006,A,0
S0005273,U000188,2025-12-26T02:36:29,web,search,C030,B,1
S0005274,U000837,2025-12-30T00:11:55,mobile,email,C011,,0
S0005275,U001864,2025-11-22T03:34:51,web,email,C011,B,1
S0005276,U001634,2026-01-01T08:12:46,web,paid_social,C017,,0
S0005277,,2026-01-15T23:22:55,web,referral,C013,,0
S0005278,U000207,2025-12-27T04:46:54,web,email,C033,B,0
S0005279,U001449,2025-12-24T11:55:10,web,organic,C008,A,0
S0005280,U002153,2025-11-29T08:12:04,mobile,search,C036,,0
S0005281,,2026-01-05T03:49:39,web,referral,C003,,0
S0005282,U002087,2025-10-29T10:27:53,web,paid_social,C012,A,0
S0005283,U000147,2025-12-27T21:53:34,web,search,C019,A,0
S0005284,U001937,2025-11-23T00:28:55,mobile,email,C021,,1
S0005285,,2025-12-11T09:04:47,mobile,paid_social,C036,,0
S0005286,U001946,2026-01-09T19:22:40,web,search,C025,B,0
S0005287,U002144,2025-12-14T21:25:06,mobile,organic,C022,,0
S0005288,U001125,2025-10-23T17:49:56,web,email,C007,B,1
S0005289,U001172,2025-12-25T11:24:09,web,email,C002,B,0
S0005290,U001096,2026-01-13T01:16:08,web,referral,C032,B,0
S0005291,,2025-12-18T05:19:19,mobile,EMAIL,C024,,0
S0005292,U001805,2026-01-06T23:14:36,web,organic,C019,B,1
S0005293,U000620,2026-01-03T17:12:53,web,search,C021,B,1
S0005294,U000624,2026-01-06T22:58:02,mobile,organic,C036,,0
S0005295,U002131,2025-11-21T09:49:58,mobile,organic,C019,,1
S0005296,U001870,2025-12-03T02:46:09,mobile,email,C022,,0
S0005297,U001189,2026-01-05T18:19:42,mobile,organic,C021,,0
S0005298,U000442,2026-01-11T09:02:13,mobile,search,C034,,0
S0005299,U002103,2025-11-03T15:45:13,web,email,C009,B,0
S0005300,,2025-11-06T18:41:09,web,email,C002,,0
S0005301,U000723,2025-11-21T15:43:41,mobile,organic,C039,,0
S0005302,,2025-12-29T18:25:10,web,organic,C018,,0
S0005303,U000923,2026-01-08T04:32:07,mobile,search,C024,,0
S0005304,U001856,2025-12-12T15:53:41,web,paid_social,C017,B,0
S0005305,U001512,2025-10-31T15:14:07,web,email,C012,B,0
S0005306,,2025-11-17T18:40:20,web,search,C008,,0
S0005307,U002130,2026-01-06T13:44:45,mobile,organic,C028,,1
S0005308,,2025-11-21T17:17:41,web,paid_social,C023,,0
S0005309,U001065,2025-10-30T16:38:23,mobile,search,C026,,1
S0005310,U002039,2025-11-17T15:02:38,web,email,C031,,1
S0005311,U000990,2026-01-02T01:03:42,mobile,organic,C012,,0
S0005312,,2025-12-04T20:29:31,mobile,search,C020,,0
S0005313,U000855,2025-11-05T21:10:24,mobile,search,C025,,0
S0005314,U000485,2025-11-18T13:51:43,web,paid_social,C034,B,1
S0005315,U000615,2026-01-15T06:18:42,web,search,C004,,0
S0005316,U000201,2025-11-29T07:36:15,web,search,C012,A,0
S0005317,,2025-11-30T04:25:49,web,paid_social,C008,,0
S0005318,U001298,2025-11-04T05:12:23,mobile,organic,C012,,1
S0005319,,2025-11-17T20:24:48,web,organic,C038,,0
S0005320,U001345,2026-01-02T18:17:53,mobile,organic,C007,,0
S0005321,U000177,2025-12-31T04:45:57,web,organic,C031,A,0
S0005322,U001366,2025-11-29T15:15:12,mobile,search,C032,,0
S0005323,U000386,2026-01-09T20:51:54,mobile,organic,C030,,1
S0005324,U000082,2025-11-24T15:56:07,mobile,organic,C006,,0
S0005325,U001458,2026-01-07T05:31:40,web,referral,C004,A,0
S0005326,U000061,2025-10-24T06:45:27,mobile,search,C006,,0
S0005327,U000901,2025-11-21T16:35:36,web,email,C034,B,1
S0005328,U001970,2026-01-06T09:31:26,web,paid_social,C001,A,0
S0005329,U000564,2026-01-10T13:24:17,mobile,organic,C029,,0
S0005330,,2025-12-28T12:27:07,web,search,C016,,0
S0005331,U000829,2025-12-20T17:29:10,mobile,search,C038,,0
S0005332,U000250,2026-01-02T20:04:00,web,organic,C018,,0
S0005333,U000434,2025-12-24T02:54:06,web,organic,C019,B,0
S0005334,,2025-11-13T07:41:36,mobile,organic,C019,,0
S0005335,U000333,2025-12-02T09:38:52,web,organic,C033,B,0
S0005336,U000357,2025-12-19T21:41:56,mobile,organic,C031,,0
S0005337,U001944,2025-12-13T08:13:48,mobile,organic,C039,,0
S0005338,U001776,2026-01-09T02:23:13,web,search,C017,B,1
S0005339,U000778,2025-12-03T02:04:50,web,organic,C034,A,0
S0005340,U001591,2025-11-06T11:01:44,web,email,C001,A,0
S0005341,U000450,2025-11-09T18:04:24,web,organic,C025,,1
S0005342,U001406,2026-01-05T14:03:29,mobile,paid_social,C025,,0
S0005343,U000446,2025-10-22T05:24:48,mobile,email,C003,,0
S0005344,U001410,2026-01-07T15:53:51,web,search,C007,B,0
S0005345,U000787,2025-10-26T10:38:47,web,organic,C039,B,0
S0005346,U001890,2025-11-25T16:33:30,web,organic,C002,A,0
S0005347,U001838,2026-01-01T10:57:24,web,organic,C021,A,0
S0005348,,2025-11-27T03:01:31,web,organic,C032,,0
S0005349,,2026-01-03T10:50:53,mobile,paid_social,C040,,0
S0005350,U000709,2025-10-30T11:13:17,web,paid_social,C010,,1
S0005351,U000621,2025-12-06T11:30:26,mobile,search,C025,,1
S0005352,U000936,2025-12-12T20:43:12,web,referral,C031,A,1
S0005353,U001264,2026-01-09T14:51:08,mobile,referral,C037,,0
S0005354,U002178,2025-10-29T20:47:54,mobile,organic,C026,,0
S0005355,U000139,2025-11-20T21:57:13,mobile,paid_social,C010,,1
S0005356,U001221,2025-12-19T18:46:04,web,organic,C036,,0
S0005357,U000378,2026-01-17T15:13:30,web,paid_social,C038,,0
S0005358,,2026-01-05T18:50:55,web,paid_social,C015,,0
S0005359,,2026-01-05T15:00:19,web,search,C020,,0
S0005360,U001782,2025-12-06T23:41:25,mobile,search,C027,,0
S0005361,U001232,2025-12-11T05:27:44,mobile,paid_social,C034,,0
S0005362,U000392,2026-01-06T17:06:32,mobile,organic,C023,,0
S0005363,U002011,2026-01-07T16:58:02,web,search,C030,A,0
S0005364,U000892,2026-01-01T15:29:21,web,email,C032,,0
S0005365,U001055,2026-01-03T02:41:24,mobile,search,C009,,0
S0005366,U001411,2026-01-08T14:34:35,web,organic,C014,B,0
S0005367,U000583,2025-10-31T16:20:42,web,search,C034,B,0
S0005368,U002174,2025-11-16T18:40:37,web,paid_social,C024,B,1
S0005369,U000099,2026-01-17T06:58:52,mobile,search,C009,,0
S0005370,U000340,2025-12-09T11:17:33,web,organic,C022,B,0
S0005371,,2025-11-06T07:44:17,mobile,paid_social,C009,,0
S0005372,U000995,2025-12-05T17:10:34,web,organic,C002,A,0
S0005373,U001966,2025-12-18T13:28:11,mobile,search,C019,,0
S0005374,U001993,2026-01-03T23:32:08,mobile,search,C002,,0
S0005375,U002179,2026-01-02T12:52:40,mobile,email,C039,,1
S0005376,,2025-10-25T20:56:16,web,email,C037,,0
S0005377,U001504,2025-12-01T06:11:24,web,email,C009,A,1
S0005378,U001351,2025-10-23T07:00:19,web,email,C026,,1
S0005379,,2026-01-09T08:59:36,web,organic,C016,,0
S0005380,U000566,2025-11-06T02:12:47,web,paid_social,C025,B,1
S0005381,U001794,2025-12-16T16:18:19,mobile,paid_social,C021,,1
S0005382,U000412,2025-12-11T19:06:42,web,email,C030,,1
S0005383,U001055,2025-12-16T17:43:11,mobile,email,C031,,0
S0005384,U000824,2025-12-11T03:33:21,mobile,organic,C001,,1
S0005385,U001676,2025-12-24T20:14:51,mobile,organic,C034,,0
S0005386,U000562,2025-12-16T18:58:25,mobile,email,C010,,1
S0005387,U000455,2025-10-29T13:37:28,web,organic,C026,,0
S0005388,U001779,2025-11-23T10:47:41,web,organic,C027,A,1
S0005389,U001072,2025-12-09T15:13:04,web,referral,C026,,0
S0005390,U001586,2025-11-19T17:00:09,mobile,referral,C029,,0
S0005391,U001934,2025-12-28T20:53:27,web,organic,C006,,0
S0005392,U001838,2025-11-19T01:14:06,web,organic,C026,B,0
S0005393,U000880,2026-01-04T00:32:02,mobile,search,C016,,0
S0005394,U000377,2025-11-03T15:31:15,web,organic,C017,B,1
S0005395,U002113,2025-12-29T16:27:50,mobile,organic,C006,,1
S0005396,U000682,2025-11-06T22:51:41,mobile,organic,C024,,0
S0005397,U001693,2025-12-07T23:05:20,web,email,C013,B,1
S0005398,U001691,2025-11-19T06:54:31,mobile,search,C028,,1
S0005399,U000974,2025-12-17T19:13:06,web,organic,C020,A,0
S0005400,U000360,2025-11-09T14:05:43,web,paid_social,C017,B,0
S0005401,U001039,2026-01-01T00:39:40,mobile,organic,C021,,0
S0005402,U000321,2025-12-12T01:31:02,web,email,C023,A,0
S0005403,U000775,2026-01-15T14:17:10,mobile,organic,C028,,0
S0005404,U000843,2025-12-24T12:00:00,mobile,organic,C004,,0
S0005405,U001141,2025-12-15T02:33:01,mobile,search,C033,,0
S0005406,U000411,2026-01-04T01:33:32,web,organic,C007,A,0
S0005407,U001861,2025-11-10T05:05:25,web,organic,C010,,1
S0005408,,2025-12-17T09:17:59,web,referral,C031,,0
S0005409,U002169,2025-11-25T13:50:54,web,email,C001,B,1
S0005410,U000689,2025-12-27T09:09:52,web,referral,C016,A,0
S0005411,,2025-10-23T15:25:48,web,paid_social,C027,,0
S0005412,U001927,2025-11-28T22:26:03,mobile,organic,C032,,1
S0005413,U001440,2025-12-19T02:15:08,web,referral,C036,B,0
S0005414,U000125,2025-12-01T21:33:25,web,paid_social,C027,B,0
S0005415,U001330,2025-11-11T20:35:41,mobile,search,C010,,1
S0005416,U001246,2025-12-02T05:34:13,web,paid_social,C015,A,1
S0005417,U002052,2026-01-05T22:01:27,web,search,C001,,0
S0005418,,2025-11-09T01:20:54,web,paid_social,C031,,0
S0005419,U002183,2025-11-23T11:40:04,web,email,C001,A,0
S0005420,U001168,2026-01-18T13:42:03,web,referral,C006,A,0
S0005421,U000424,2026-01-11T14:15:40,web,email,C039,A,0
S0005422,U001113,2025-10-24T11:56:51,web,email,C007,A,0
S0005423,U002019,2025-12-08T04:05:35,web,search,C012,A,0
S0005424,U000038,2025-10-27T07:52:05,web,organic,C017,B,0
S0005425,,2026-01-12T14:12:38,mobile,paid_social,C006,,0
S0005426,U000105,2025-11-30T04:18:47,mobile,search,C027,,1
S0005427,,2025-11-28T02:24:00,web,organic,C013,,0
S0005428,U001125,2025-11-15T00:08:22,mobile,search,C012,,1
S0005429,U001576,2025-12-11T15:13:30,mobile,search,C023,,0
S0005430,U002131,2025-11-03T11:46:24,mobile,search,C013,,1
S0005431,,2026-01-01T08:19:08,web,paid_social,C009,,0
S0005432,U000898,2025-12-04T15:35:25,web,email,C035,,0
S0005433,U002057,2025-12-11T10:08:09,web,organic,C024,,0
S0005434,U001040,2026-01-05T02:42:51,web,email,C036,,0
S0005435,U002153,2025-11-07T02:29:51,mobile,organic,C015,,0
S0005436,U002161,2025-11-06T04:58:17,mobile,search,C037,,1
S0005437,U000488,2025-11-28T07:30:27,web,email,C036,,0
S0005438,U001715,2025-12-31T04:36:47,mobile,referral,C001,,0
S0005439,U001536,2025-10-26T17:02:04,mobile,organic,C006,,0
S0005440,U001695,2026-01-01T00:08:37,mobile,email,C032,,0
S0005441,U000370,2025-12-05T12:12:37,mobile,email,C012,,0
S0005442,U001111,2025-12-10T23:59:06,web,organic,C031,A,1
S0005443,U000334,2025-12-11T05:38:59,web,search,C018,A,1
S0005444,U001976,2025-10-26T11:53:51,mobile,email,C011,,1
S0005445,U001922,2025-11-12T22:04:51,web,organic,C009,,1
S0005446,,2025-12-28T10:01:07,mobile,paid_social,C010,,0
S0005447,,2025-11-27T13:04:31,mobile,search,C027,,0
S0005448,U001445,2025-12-10T21:17:34,mobile,search,C002,,0
S0005449,U000967,2026-01-14T11:29:32,web,search,C008,B,0
S0005450,U001733,2025-10-25T14:31:23,mobile,organic,C033,,1
S0005451,U000219,2025-11-30T21:53:08,web,search,C013,B,1
S0005452,,2025-11-22T22:55:41,mobile,email,C025,,0
S0005453,U000796,2025-10-31T00:30:24,web,paid_social,C012,,0
S0005454,U002098,2026-01-15T00:17:31,mobile,search,C001,,0
S0005455,U000657,2026-01-15T23:19:43,mobile,paid_social,C018,,0
S0005456,U002174,2025-11-18T11:23:26,web,organic,C010,,1
S0005457,U002029,2026-01-14T15:29:02,web,organic,C030,,0
S0005458,U001292,2025-10-24T14:33:04,web,search,C034,A,1
S0005459,U000385,2026-01-17T17:18:41,,organic,C036,,0
S0005460,,2026-01-04T16:11:21,mobile,organic,C025,,0
S0005461,,2025-11-09T17:31:45,mobile,paid_social,C004,,0
S0005462,U001705,2025-12-14T09:35:52,web,referral,C035,B,0
S0005463,,2026-01-01T06:54:09,web,organic,C034,,0
S0005464,U000709,2025-11-19T04:15:42,web,search,C006,A,1
S0005465,U001609,2025-11-22T06:40:48,web,paid_social,C017,,0
S0005466,U001270,2025-12-17T01:09:26,mobile,email,C039,,0
S0005467,U001797,2025-11-03T16:17:57,web,organic,C033,B,0
S0005468,U000191,2025-11-01T01:54:39,web,email,C009,,1
S0005469,U000438,2025-11-12T22:09:20,mobile,referral,C026,,0
S0005470,U001777,2025-12-27T03:41:49,web,organic,C013,B,1
S0005471,,2025-11-23T10:25:49,mobile,organic,C035,,0
S0005472,U002110,2025-12-06T02:28:11,web,paid_social,C038,,0
S0005473,U001938,2025-11-08T00:44:57,web,organic,C032,B,0
S0005474,U000208,2025-11-07T21:50:39,web,organic,C013,B,0
S0005475,U000888,2025-12-18T23:33:03,web,email,C016,B,0
S0005476,U001610,2025-10-31T04:40:00,mobile,paid_social,C024,,0
S0005477,U000301,2025-12-20T13:06:43,mobile,paid_social,C038,,0
S0005478,,2025-11-26T12:05:31,web,paid_social,C014,,0
S0005479,U000217,2025-12-20T20:31:16,mobile,search,C023,,0
S0005480,U000241,2025-11-24T19:06:42,web,email,C030,B,0
S0005481,U001196,2026-01-05T14:02:55,mobile,email,C015,,0
S0005482,U000543,2025-10-26T10:34:38,web,email,C013,B,1
S0005483,U001407,2026-01-09T20:05:54,mobile,search,C016,,0
S0005484,U000863,2025-11-14T14:53:03,mobile,email,C018,,1
S0005485,,2025-10-25T06:28:02,mobile,paid_social,C004,,0
S0005486,U001841,2025-12-11T01:22:10,web,search,C004,A,0
S0005487,U000351,2025-11-10T15:10:52,web,organic,C028,B,1
S0005488,U001086,2025-12-01T18:27:17,web,search,C037,A,0
S0005489,U000371,2026-01-01T15:34:29,mobile,search,C033,,0
S0005490,,2025-12-31T16:19:01,mobile,organic,C037,,0
S0005491,U000452,2025-12-14T11:24:32,mobile,organic,C034,,0
S0005492,U000565,2026-01-17T10:46:46,web,organic,C033,A,0
S0005493,,2025-12-02T04:16:42,web,organic,C003,,0
S0005494,U001029,2025-10-24T23:39:18,web,search,C035,B,0
S0005495,U000306,2026-01-03T04:32:04,mobile,paid_social,C018,,0
S0005496,,2025-11-10T08:34:15,web,paid_social,C025,,0
S0005497,U000209,2025-11-06T07:15:07,mobile,paid_social,C036,,0
S0005498,U001389,2025-10-27T17:47:51,web,search,C004,A,1
S0005499,U002143,2025-11-19T22:50:24,mobile,email,C011,,0
S0005500,,2025-11-19T19:04:46,web,paid_social,C003,,0
S0005501,,2025-11-17T16:33:45,mobile,paid_social,C017,,0
S0005502,U001718,2025-12-13T19:52:22,mobile,email,C032,,1
S0005503,U001595,2025-12-28T01:54:26,web,organic,C020,,0
S0005504,U001615,2026-01-13T20:09:08,web,search,C021,B,0
S0005505,U000381,2025-10-29T21:43:27,mobile,EMAIL,C010,,0
S0005506,,2025-11-03T23:24:03,mobile,organic,C012,,0
S0005507,,2025-12-13T12:38:09,web,organic,C023,,0
S0005508,U000347,2025-10-30T06:32:56,mobile,search,C002,,0
S0005509,U000255,2025-11-23T19:25:37,web,search,C018,B,0
S0005510,U001326,2025-12-16T15:36:32,web,referral,C040,A,1
S0005511,U001714,2025-12-30T16:33:12,mobile,paid_social,C023,,0
S0005512,U001719,2025-11-10T00:35:26,mobile,organic,C004,,0
S0005513,U001293,2025-12-20T13:25:29,web,search,C017,A,0
S0005514,U001135,2025-12-18T13:39:16,web,email,C015,A,1
S0005515,U001530,2026-01-06T19:20:49,web,paid_social,C028,B,1
S0005516,U000288,2025-11-18T16:16:14,mobile,search,C028,,1
S0005517,U000803,2025-12-27T22:46:28,mobile,organic,C040,,0
S0005518,U000218,2025-12-28T02:53:45,mobile,referral,C025,,0
S0005519,,2025-11-11T23:14:10,web,search,C010,,0
S0005520,U001333,2025-12-16T08:16:37,web,organic,C006,,1
S0005521,U001710,2025-12-21T04:55:34,mobile,organic,C007,,0
S0005522,U001095,2025-11-15T03:20:29,web,email,C025,B,0
S0005523,U002046,2025-12-01T02:27:50,web,paid_social,C024,A,1
S0005524,U002046,2025-11-29T15:51:21,web,organic,C014,,1
S0005525,U001357,2025-12-30T01:21:24,mobile,search,C030,,1
S0005526,U001835,2025-10-21T12:04:09,mobile,referral,C007,,0
S0005527,U001452,2025-12-05T12:47:37,mobile,search,C029,,1
S0005528,U001593,2025-11-07T00:45:08,web,search,C025,B,0
S0005529,,2025-12-18T15:45:17,mobile,organic,C008,,0
S0005530,U002162,2025-12-21T16:10:22,web,organic,C037,A,1
S0005531,U000406,2025-12-05T13:00:33,web,referral,C035,,1
S0005532,,2025-12-09T05:21:35,mobile,organic,C031,,0
S0005533,U001336,2025-11-18T19:06:06,mobile,organic,C027,,0
S0005534,,2025-11-18T15:21:11,web,organic,C007,,0
S0005535,U001705,2025-12-27T12:01:44,mobile,organic,C039,,0
S0005536,U000171,2025-11-02T07:06:57,mobile,search,C007,,1
S0005537,U001122,2025-12-29T21:01:23,mobile,referral,C033,,0
S0005538,,2025-12-19T09:24:16,mobile,organic,C019,,0
S0005539,U000276,2026-01-09T01:02:29,mobile,organic,C027,,1
S0005540,,2025-11-13T20:29:19,mobile,search,C001,,0
S0005541,U001119,2025-12-05T23:55:22,web,referral,C013,A,1
S0005542,U002034,2025-10-24T22:47:36,web,referral,C001,B,0
S0005543,U000841,2026-01-11T13:35:25,mobile,referral,C030,,0
S0005544,U000261,2025-12-21T05:25:18,mobile,organic,C011,,1
S0005545,U000290,2025-12-16T11:59:12,mobile,paid_social,C013,,0
S0005546,U000438,2025-12-26T09:11:05,mobile,paid_social,C005,,0
S0005547,,2025-11-16T00:43:35,mobile,organic,C006,,0
S0005548,U001701,2025-12-14T18:54:51,mobile,paid_social,C022,,0
S0005549,,2026-01-01T12:34:02,web,paid_social,C014,,0
S0005550,,2025-10-29T13:36:43,web,paid_social,C002,,0
S0005551,U002021,2026-01-15T17:37:14,mobile,organic,C034,,0
S0005552,U001908,2026-01-09T17:03:05,web,organic,C010,,0
S0005553,,2026-01-16T02:41:48,mobile,search,C002,,0
S0005554,U000219,2026-01-02T04:36:32,mobile,organic,C003,,0
S0005555,U001597,2025-11-16T22:17:17,mobile,organic,C017,,0
S0005556,U000840,2025-12-12T18:44:09,mobile,paid_social,C022,,0
S0005557,U000350,2025-11-01T06:07:37,mobile,organic,C006,,0
S0005558,U001423,2025-12-28T07:34:34,mobile,organic,C015,,0
S0005559,U000783,2025-11-04T06:26:16,mobile,organic,C014,,0
S0005560,U002022,2026-01-07T10:54:57,web,organic,C004,B,0
S0005561,U001269,2025-11-12T02:10:45,mobile,organic,C027,,0
S0005562,U000526,2025-11-04T21:03:57,web,email,C015,A,0
S0005563,U002057,2025-10-27T19:43:46,mobile,email,C029,,0
S0005564,U001321,2025-12-24T11:07:29,web,organic,C001,,1
S0005565,,2025-11-07T04:46:34,web,search,C002,,0
S0005566,U000316,2025-11-08T05:32:19,web,organic,C034,A,1
S0005567,U001222,2025-11-05T17:07:14,mobile,organic,C014,,0
S0005568,U001645,2025-11-17T23:05:37,mobile,email,C015,,0
S0005569,U001839,2026-01-14T03:35:34,web,referral,C017,B,0
S0005570,U000281,2025-12-04T05:40:44,web,organic,C027,,1
S0005571,U000951,2025-11-13T22:04:21,mobile,email,C029,,0
S0005572,U002200,2025-11-05T18:37:12,web,search,C029,B,1
S0005573,,2025-10-23T03:24:11,mobile,email,C035,,0
S0005574,,2025-11-23T06:57:36,mobile,search,C023,,0
S0005575,,2025-10-31T08:18:32,mobile,search,C011,,0
S0005576,U001508,2025-10-23T20:55:19,web,email,C024,,1
S0005577,U001013,2025-10-30T17:00:44,mobile,paid_social,C012,,0
S0005578,U001710,2025-11-19T02:34:57,mobile,referral,C018,,0
S0005579,U001427,2025-12-28T00:26:30,web,search,C002,B,0
S0005580,U000568,2025-10-27T11:15:59,mobile,referral,C017,,1
S0005581,U001753,2025-12-21T12:30:42,web,email,C024,,0
S0005582,U000561,2025-12-16T06:56:52,mobile,search,C013,,0
S0005583,U000504,2026-01-08T19:40:29,web,search,C005,A,0
S0005584,U001312,2025-11-06T23:59:17,web,referral,C003,A,1
S0005585,U000042,2025-12-31T22:11:39,web,paid_social,C005,A,0
S0005586,,2026-01-07T06:41:06,mobile,organic,C014,,0
S0005587,U001212,2026-01-17T07:46:54,mobile,organic,C040,,0
S0005588,U001586,2026-01-02T05:02:33,web,organic,C019,A,0
S0005589,U000351,2025-11-01T13:54:55,web,organic,C037,A,1
S0005590,U001277,2026-01-14T16:22:29,mobile,organic,C006,,0
S0005591,U000972,2026-01-02T18:57:32,web,paid_social,C039,B,0
S0005592,U000384,2025-11-09T13:11:54,mobile,search,C037,,1
S0005593,U000995,2025-11-05T07:24:09,mobile,organic,C004,,0
S0005594,,2026-01-13T17:13:50,mobile,organic,C001,,0
S0005595,U001814,2025-11-04T10:53:06,mobile,organic,C026,,1
S0005596,U000367,2025-12-30T09:07:10,mobile,paid_social,C009,,0
S0005597,,2025-11-26T21:56:10,web,search,C026,,0
S0005598,U001244,2025-12-25T13:59:43,web,referral,C028,B,0
S0005599,U000104,2025-10-29T16:58:30,web,paid_social,C003,,0
S0005600,U002025,2025-12-25T16:42:07,web,email,C033,,0
S0005601,U001158,2025-12-06T12:18:17,mobile,organic,C035,,0
S0005602,U002009,2026-01-10T11:23:36,mobile,paid_social,C019,,0
S0005603,,2025-11-07T09:31:00,mobile,paid_social,C038,,0
S0005604,U000370,2025-10-31T06:47:07,mobile,referral,C024,,0
S0005605,U001985,2025-11-08T02:24:43,web,paid_social,C030,A,1
S0005606,U000525,2025-10-28T12:17:56,mobile,referral,C011,,1
S0005607,U001209,2026-01-17T15:42:04,mobile,email,C026,,0
S0005608,U001325,2025-11-01T11:56:47,mobile,referral,C039,,1
S0005609,U002087,2025-11-08T12:24:51,web,search,C032,A,0
S0005610,,2026-01-02T07:29:50,mobile,organic,C026,,0
S0005611,U001659,2025-11-12T15:33:56,web,paid_social,C017,,0
S0005612,,2025-11-10T10:43:47,web,referral,C006,,0
S0005613,U001542,2025-12-20T22:45:55,mobile,referral,C014,,0
S0005614,,2025-11-26T07:54:32,web,referral,C030,,0
S0005615,U000157,2026-01-04T15:12:40,web,search,C022,B,0
S0005616,U000586,2025-12-17T21:14:16,mobile,email,C006,,1
S0005617,U001235,2025-11-16T09:07:11,web,search,C010,A,0
S0005618,,2025-12-14T06:05:25,web,paid_social,C017,,0
S0005619,,2026-01-07T10:07:59,mobile,search,C002,,0
S0005620,,2025-11-23T05:51:33,mobile,organic,C020,,0
S0005621,,2025-12-26T17:21:10,mobile,search,C037,,0
S0005622,U001728,2025-11-27T20:46:31,mobile,organic,C029,,1
S0005623,U001207,2025-12-09T07:36:52,web,search,C038,,0
S0005624,U000814,2025-12-26T11:22:05,web,paid_social,C040,A,0
S0005625,U000240,2025-10-26T21:18:54,web,organic,C003,A,0
S0005626,U000231,2025-12-01T09:16:01,web,paid_social,C015,B,0
S0005627,U001116,2025-10-30T00:14:14,web,organic,C009,B,0
S0005628,U000778,2025-12-25T16:35:17,mobile,organic,C028,,0
S0005629,U001581,2025-12-15T03:26:15,web,organic,C002,A,0
